TIME IN SEC.,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
1.456,83.011,-43.947,-126.958,-19.532,102.543,-83.011,-117.192,0.0,-253.916,92.777,-83.011,-19.532
1.458,83.011,-48.83,-131.841,-14.649,107.426,-87.894,-117.192,0.0,-263.682,92.777,-83.011,-14.649
1.46,87.894,-43.947,-131.841,-19.532,107.426,-87.894,-126.958,0.0,-263.682,83.011,-87.894,-4.883
1.462,87.894,-39.064,-126.958,-24.415,107.426,-83.011,-126.958,-4.883,-263.682,83.011,-87.894,-4.883
1.464,87.894,-39.064,-126.958,-24.415,107.426,-83.011,-126.958,-9.766,-263.682,83.011,-87.894,0.0
1.466,87.894,-34.181,-122.075,-24.415,102.543,-78.128,-126.958,-9.766,-273.448,78.128,-87.894,0.0
1.468,92.777,-24.415,-117.192,-34.181,102.543,-68.362,-136.724,-9.766,-273.448,78.128,-83.011,19.532
1.47,92.777,-24.415,-117.192,-34.181,102.543,-68.362,-141.607,-19.532,-273.448,78.128,-83.011,19.532
1.472,92.777,-24.415,-117.192,-34.181,102.543,-68.362,-141.607,-19.532,-273.448,78.128,-83.011,24.415
1.474,92.777,-24.415,-117.192,-34.181,102.543,-68.362,-146.49,-24.415,-273.448,78.128,-83.011,24.415
1.476,97.66,-24.415,-122.075,-34.181,107.426,-73.245,-141.607,-34.181,-268.565,68.362,-87.894,39.064
1.478,97.66,-24.415,-122.075,-34.181,107.426,-73.245,-146.49,-34.181,-268.565,68.362,-78.128,43.947
1.48,102.543,-24.415,-126.958,-39.064,112.309,-73.245,-146.49,-43.947,-278.331,68.362,-78.128,43.947
1.482,102.543,-24.415,-126.958,-39.064,112.309,-73.245,-151.373,-43.947,-278.331,68.362,-68.362,43.947
1.484,102.543,-24.415,-126.958,-39.064,112.309,-73.245,-166.022,-39.064,-283.214,53.713,-78.128,43.947
1.486,107.426,-19.532,-126.958,-43.947,117.192,-73.245,-170.905,-43.947,-283.214,53.713,-68.362,43.947
1.488,107.426,-19.532,-126.958,-43.947,117.192,-73.245,-175.788,-48.83,-283.214,53.713,-63.479,53.713
1.49,107.426,-14.649,-122.075,-43.947,112.309,-68.362,-180.671,-53.713,-283.214,53.713,-58.596,58.596
1.492,117.192,-4.883,-122.075,-53.713,117.192,-63.479,-175.788,-58.596,-278.331,43.947,-58.596,53.713
1.494,122.075,0.0,-122.075,-58.596,122.075,-58.596,-180.671,-63.479,-288.097,43.947,-53.713,48.83
1.496,122.075,0.0,-122.075,-58.596,122.075,-58.596,-185.554,-68.362,-292.98,43.947,-43.947,43.947
1.498,122.075,0.0,-122.075,-58.596,122.075,-58.596,-190.437,-73.245,-297.863,43.947,-39.064,43.947
1.5,126.958,4.883,-122.075,-63.479,126.958,-58.596,-200.203,-87.894,-307.629,43.947,-39.064,39.064
1.502,131.841,4.883,-126.958,-68.362,131.841,-58.596,-209.969,-102.543,-307.629,43.947,-34.181,39.064
1.504,131.841,9.766,-122.075,-68.362,126.958,-53.713,-219.735,-112.309,-312.512,39.064,-29.298,34.181
1.506,136.724,14.649,-122.075,-73.245,131.841,-53.713,-224.618,-117.192,-317.395,34.181,-29.298,34.181
1.508,136.724,19.532,-117.192,-78.128,126.958,-48.83,-224.618,-126.958,-327.161,39.064,-24.415,34.181
1.51,141.607,24.415,-117.192,-83.011,131.841,-43.947,-234.384,-136.724,-341.81,34.181,-24.415,29.298
1.512,146.49,24.415,-122.075,-83.011,136.724,-48.83,-239.267,-146.49,-351.576,34.181,-19.532,29.298
1.514,146.49,34.181,-112.309,-87.894,131.841,-39.064,-249.033,-156.256,-371.108,29.298,-19.532,29.298
1.516,156.256,39.064,-117.192,-97.66,136.724,-39.064,-258.799,-166.022,-385.757,29.298,-9.766,34.181
1.518,156.256,43.947,-112.309,-97.66,136.724,-34.181,-268.565,-185.554,-400.406,24.415,-4.883,34.181
1.52,161.139,48.83,-112.309,-102.543,136.724,-29.298,-273.448,-190.437,-415.055,19.532,0.0,39.064
1.522,166.022,48.83,-117.192,-107.426,141.607,-34.181,-283.214,-209.969,-429.704,19.532,4.883,43.947
1.524,180.671,63.479,-117.192,-122.075,151.373,-24.415,-307.629,-224.618,-463.885,4.883,9.766,39.064
1.526,185.554,68.362,-117.192,-126.958,151.373,-24.415,-317.395,-239.267,-483.417,0.0,14.649,43.947
1.528,185.554,73.245,-112.309,-126.958,151.373,-19.532,-332.044,-253.916,-498.066,-4.883,19.532,48.83
1.53,185.554,78.128,-107.426,-131.841,146.49,-14.649,-346.693,-268.565,-517.598,-9.766,29.298,53.713
1.532,185.554,92.777,-92.777,-136.724,141.607,0.0,-361.342,-283.214,-537.13,-14.649,24.415,58.596
1.534,195.32,102.543,-92.777,-146.49,146.49,4.883,-375.991,-297.863,-551.779,-14.649,29.298,63.479
1.536,200.203,107.426,-92.777,-151.373,146.49,9.766,-380.874,-322.278,-566.428,-19.532,34.181,68.362
1.538,205.086,122.075,-83.011,-161.139,146.49,19.532,-395.523,-332.044,-581.077,-19.532,39.064,78.128
1.54,209.969,131.841,-78.128,-170.905,146.49,29.298,-415.055,-351.576,-600.609,-29.298,43.947,73.245
1.542,214.852,141.607,-73.245,-175.788,146.49,34.181,-424.821,-366.225,-620.141,-29.298,58.596,78.128
1.544,214.852,151.373,-63.479,-180.671,141.607,43.947,-444.353,-390.64,-634.79,-29.298,68.362,92.777
1.546,219.735,161.139,-58.596,-190.437,141.607,53.713,-459.002,-400.406,-644.556,-29.298,83.011,97.66
1.548,234.384,180.671,-53.713,-205.086,146.49,63.479,-473.651,-405.289,-659.205,-19.532,92.777,117.192
1.55,239.267,190.437,-48.83,-214.852,146.49,73.245,-483.417,-424.821,-659.205,-19.532,102.543,126.958
1.552,244.15,205.086,-39.064,-224.618,141.607,83.011,-493.183,-439.47,-659.205,-19.532,107.426,141.607
1.554,249.033,219.735,-29.298,-234.384,141.607,97.66,-507.832,-454.119,-664.088,-9.766,117.192,151.373
1.556,244.15,224.618,-19.532,-234.384,131.841,102.543,-522.481,-468.768,-654.322,0.0,126.958,151.373
1.558,249.033,239.267,-9.766,-244.15,131.841,117.192,-527.364,-473.651,-654.322,9.766,136.724,161.139
1.56,253.916,249.033,-4.883,-249.033,131.841,122.075,-537.13,-483.417,-649.439,14.649,146.49,170.905
1.562,253.916,268.565,14.649,-258.799,122.075,141.607,-551.779,-493.183,-644.556,24.415,156.256,180.671
1.564,258.799,273.448,14.649,-263.682,122.075,146.49,-561.545,-502.949,-629.907,24.415,166.022,190.437
1.566,258.799,292.98,34.181,-273.448,112.309,166.022,-581.077,-502.949,-615.258,34.181,180.671,200.203
1.568,258.799,307.629,48.83,-283.214,107.426,180.671,-585.96,-507.832,-590.843,43.947,190.437,209.969
1.57,263.682,312.512,48.83,-288.097,107.426,180.671,-595.726,-507.832,-571.311,63.479,205.086,219.735
1.572,263.682,332.044,68.362,-297.863,97.66,200.203,-595.726,-507.832,-537.13,78.128,224.618,224.618
1.574,268.565,341.81,73.245,-302.746,97.66,209.969,-595.726,-502.949,-507.832,97.66,234.384,229.501
1.576,268.565,351.576,83.011,-307.629,92.777,219.735,-600.609,-498.066,-483.417,122.075,244.15,234.384
1.578,268.565,361.342,92.777,-312.512,87.894,229.501,-605.492,-493.183,-444.353,141.607,249.033,244.15
1.58,278.331,371.108,92.777,-322.278,92.777,234.384,-595.726,-468.768,-400.406,170.905,258.799,249.033
1.582,278.331,375.991,97.66,-327.161,92.777,239.267,-590.843,-459.002,-366.225,195.32,268.565,249.033
1.584,278.331,380.874,102.543,-327.161,87.894,244.15,-590.843,-444.353,-322.278,219.735,278.331,249.033
1.586,278.331,380.874,102.543,-327.161,87.894,244.15,-585.96,-424.821,-283.214,244.15,278.331,253.916
1.588,268.565,385.757,117.192,-327.161,78.128,253.916,-571.311,-395.523,-234.384,268.565,292.98,253.916
1.59,263.682,390.64,126.958,-327.161,68.362,258.799,-561.545,-380.874,-190.437,292.98,297.863,253.916
1.592,258.799,390.64,131.841,-322.278,63.479,263.682,-551.779,-351.576,-146.49,312.512,297.863,249.033
1.594,258.799,390.64,131.841,-322.278,63.479,263.682,-542.013,-332.044,-102.543,327.161,297.863,239.267
1.596,249.033,390.64,141.607,-317.395,53.713,268.565,-537.13,-307.629,-63.479,341.81,297.863,234.384
1.598,244.15,390.64,146.49,-317.395,48.83,268.565,-522.481,-283.214,-14.649,361.342,297.863,229.501
1.6,239.267,385.757,146.49,-312.512,48.83,268.565,-507.832,-253.916,34.181,380.874,288.097,219.735
1.602,239.267,380.874,141.607,-307.629,48.83,263.682,-493.183,-229.501,78.128,390.64,283.214,205.086
1.604,234.384,371.108,136.724,-302.746,48.83,253.916,-473.651,-200.203,117.192,400.406,283.214,200.203
1.606,224.618,366.225,141.607,-292.98,43.947,253.916,-454.119,-175.788,151.373,410.172,273.448,190.437
1.608,214.852,356.459,141.607,-283.214,39.064,249.033,-434.587,-141.607,190.437,419.938,263.682,190.437
1.61,214.852,346.693,131.841,-278.331,43.947,239.267,-415.055,-112.309,219.735,419.938,253.916,185.554
1.612,200.203,346.693,146.49,-273.448,29.298,249.033,-395.523,-92.777,249.033,419.938,253.916,180.671
1.614,200.203,336.927,136.724,-268.565,34.181,239.267,-375.991,-68.362,273.448,419.938,239.267,170.905
1.616,185.554,327.161,141.607,-253.916,24.415,234.384,-351.576,-43.947,288.097,410.172,224.618,166.022
1.618,185.554,317.395,131.841,-249.033,29.298,224.618,-332.044,-19.532,307.629,405.289,205.086,156.256
1.62,161.139,297.863,136.724,-229.501,14.649,219.735,-317.395,-4.883,322.278,390.64,205.086,156.256
1.622,161.139,278.331,117.192,-219.735,24.415,200.203,-297.863,24.415,336.927,380.874,190.437,151.373
1.624,146.49,273.448,126.958,-209.969,9.766,200.203,-268.565,39.064,351.576,366.225,175.788,136.724
1.626,146.49,253.916,107.426,-200.203,19.532,180.671,-253.916,63.479,361.342,346.693,166.022,126.958
1.628,131.841,239.267,107.426,-185.554,14.649,175.788,-224.618,83.011,356.459,346.693,161.139,117.192
1.63,126.958,229.501,102.543,-175.788,14.649,166.022,-200.203,92.777,356.459,332.044,146.49,112.309
1.632,117.192,214.852,97.66,-166.022,9.766,156.256,-180.671,107.426,356.459,312.512,131.841,102.543
1.634,112.309,205.086,92.777,-156.256,9.766,151.373,-161.139,122.075,356.459,297.863,117.192,97.66
1.636,107.426,190.437,83.011,-146.49,14.649,136.724,-141.607,131.841,351.576,288.097,97.66,97.66
1.638,102.543,180.671,78.128,-141.607,14.649,131.841,-131.841,141.607,346.693,273.448,83.011,87.894
1.64,97.66,175.788,78.128,-136.724,9.766,126.958,-112.309,151.373,336.927,263.682,68.362,78.128
1.642,92.777,156.256,63.479,-122.075,14.649,112.309,-97.66,161.139,327.161,249.033,48.83,68.362
1.644,87.894,141.607,53.713,-112.309,19.532,97.66,-83.011,166.022,332.044,219.735,34.181,68.362
1.646,83.011,126.958,43.947,-102.543,19.532,87.894,-73.245,175.788,312.512,195.32,9.766,58.596
1.648,78.128,117.192,39.064,-97.66,19.532,78.128,-58.596,180.671,307.629,175.788,-4.883,53.713
1.65,73.245,107.426,34.181,-87.894,19.532,73.245,-48.83,185.554,288.097,156.256,-29.298,48.83
1.652,63.479,107.426,43.947,-83.011,9.766,78.128,-39.064,180.671,273.448,136.724,-34.181,48.83
1.654,63.479,97.66,34.181,-78.128,14.649,68.362,-29.298,180.671,258.799,117.192,-39.064,43.947
1.656,58.596,87.894,29.298,-73.245,14.649,58.596,-19.532,180.671,244.15,97.66,-53.713,34.181
1.658,58.596,78.128,19.532,-68.362,19.532,48.83,-9.766,180.671,229.501,78.128,-58.596,34.181
1.66,53.713,68.362,14.649,-58.596,19.532,43.947,-9.766,180.671,205.086,68.362,-58.596,29.298
1.662,53.713,63.479,9.766,-58.596,24.415,39.064,0.0,180.671,190.437,48.83,-58.596,24.415
1.664,53.713,58.596,4.883,-53.713,24.415,34.181,4.883,180.671,175.788,29.298,-58.596,19.532
1.666,48.83,53.713,4.883,-48.83,24.415,29.298,9.766,175.788,161.139,14.649,-53.713,14.649
1.668,58.596,48.83,-9.766,-53.713,34.181,19.532,14.649,175.788,146.49,-9.766,-43.947,19.532
1.67,58.596,43.947,-14.649,-48.83,39.064,14.649,14.649,166.022,131.841,-19.532,-43.947,14.649
1.672,58.596,39.064,-19.532,-48.83,39.064,9.766,19.532,166.022,117.192,-24.415,-43.947,14.649
1.674,58.596,34.181,-24.415,-43.947,43.947,4.883,19.532,161.139,102.543,-29.298,-43.947,14.649
1.676,58.596,29.298,-29.298,-43.947,43.947,0.0,24.415,146.49,83.011,-39.064,-53.713,-4.883
1.678,58.596,24.415,-34.181,-39.064,48.83,-4.883,24.415,141.607,68.362,-48.83,-53.713,-4.883
1.68,58.596,24.415,-34.181,-39.064,48.83,-4.883,24.415,136.724,53.713,-58.596,-48.83,-4.883
1.682,58.596,24.415,-34.181,-39.064,48.83,-4.883,24.415,131.841,48.83,-63.479,-48.83,-4.883
1.684,58.596,24.415,-34.181,-39.064,48.83,-4.883,14.649,126.958,34.181,-53.713,-58.596,-9.766
1.686,58.596,19.532,-39.064,-39.064,48.83,-9.766,14.649,122.075,24.415,-58.596,-58.596,-14.649
1.688,58.596,19.532,-39.064,-39.064,48.83,-9.766,14.649,117.192,9.766,-63.479,-58.596,-14.649
1.69,58.596,14.649,-43.947,-34.181,53.713,-14.649,9.766,112.309,0.0,-68.362,-58.596,-14.649
1.692,58.596,14.649,-43.947,-34.181,53.713,-14.649,9.766,97.66,-9.766,-53.713,-48.83,-9.766
1.694,58.596,14.649,-43.947,-34.181,53.713,-14.649,4.883,92.777,-14.649,-53.713,-48.83,-9.766
1.696,58.596,14.649,-43.947,-34.181,53.713,-14.649,4.883,87.894,-24.415,-48.83,-48.83,-9.766
1.698,58.596,14.649,-43.947,-34.181,53.713,-14.649,0.0,83.011,-29.298,-43.947,-48.83,-9.766
1.7,58.596,14.649,-43.947,-34.181,53.713,-14.649,-4.883,78.128,-29.298,-43.947,-48.83,-19.532
1.702,58.596,14.649,-43.947,-34.181,53.713,-14.649,-9.766,73.245,-29.298,-39.064,-48.83,-19.532
1.704,58.596,14.649,-43.947,-34.181,53.713,-14.649,-9.766,68.362,-39.064,-39.064,-48.83,-19.532
1.706,58.596,14.649,-43.947,-34.181,53.713,-14.649,-14.649,63.479,-43.947,-34.181,-43.947,-19.532
1.708,58.596,14.649,-43.947,-34.181,53.713,-14.649,-19.532,68.362,-48.83,-24.415,-43.947,-4.883
1.71,58.596,14.649,-43.947,-34.181,53.713,-14.649,-24.415,63.479,-53.713,-24.415,-43.947,0.0
1.712,58.596,14.649,-43.947,-34.181,53.713,-14.649,-29.298,58.596,-58.596,-24.415,-34.181,0.0
1.714,58.596,14.649,-43.947,-34.181,53.713,-14.649,-29.298,53.713,-63.479,-24.415,-34.181,0.0
1.716,58.596,24.415,-34.181,-39.064,48.83,-4.883,-34.181,39.064,-68.362,-34.181,-29.298,0.0
1.718,58.596,24.415,-34.181,-39.064,48.83,-4.883,-34.181,39.064,-68.362,-34.181,-29.298,0.0
1.72,58.596,24.415,-34.181,-39.064,48.83,-4.883,-34.181,34.181,-68.362,-34.181,-29.298,0.0
1.722,58.596,24.415,-34.181,-39.064,48.83,-4.883,-39.064,29.298,-78.128,-29.298,-29.298,4.883
1.724,63.479,29.298,-34.181,-43.947,48.83,0.0,-39.064,29.298,-73.245,-29.298,-24.415,4.883
1.726,63.479,29.298,-34.181,-43.947,48.83,0.0,-39.064,29.298,-73.245,-29.298,-19.532,4.883
1.728,63.479,29.298,-34.181,-43.947,48.83,0.0,-39.064,19.532,-78.128,-29.298,-9.766,4.883
1.73,63.479,29.298,-34.181,-43.947,48.83,0.0,-43.947,19.532,-78.128,-29.298,0.0,4.883
1.732,53.713,19.532,-34.181,-34.181,43.947,-4.883,-43.947,19.532,-87.894,-29.298,0.0,4.883
1.734,53.713,19.532,-34.181,-34.181,43.947,-4.883,-43.947,14.649,-92.777,-29.298,0.0,4.883
1.736,53.713,19.532,-34.181,-34.181,43.947,-4.883,-43.947,14.649,-92.777,-29.298,0.0,4.883
1.738,53.713,19.532,-34.181,-34.181,43.947,-4.883,-43.947,9.766,-92.777,-29.298,0.0,4.883
1.74,43.947,9.766,-34.181,-24.415,39.064,-9.766,-43.947,9.766,-92.777,-29.298,4.883,-4.883
1.742,43.947,9.766,-34.181,-24.415,39.064,-9.766,-43.947,9.766,-92.777,-29.298,0.0,-4.883
1.744,39.064,9.766,-29.298,-24.415,34.181,-9.766,-43.947,9.766,-92.777,-34.181,0.0,-4.883
1.746,39.064,9.766,-29.298,-24.415,34.181,-9.766,-43.947,4.883,-92.777,-34.181,-4.883,-4.883
1.748,39.064,9.766,-29.298,-24.415,34.181,-9.766,-43.947,14.649,-83.011,-34.181,-4.883,-4.883
1.75,39.064,9.766,-29.298,-24.415,34.181,-9.766,-43.947,14.649,-83.011,-34.181,-4.883,0.0
1.752,39.064,9.766,-29.298,-24.415,34.181,-9.766,-43.947,14.649,-83.011,-34.181,-4.883,0.0
1.754,39.064,9.766,-29.298,-24.415,34.181,-9.766,-43.947,9.766,-83.011,-39.064,-4.883,0.0
1.756,39.064,0.0,-39.064,-19.532,39.064,-19.532,-43.947,9.766,-78.128,-29.298,-4.883,0.0
1.758,34.181,4.883,-29.298,-19.532,34.181,-9.766,-43.947,9.766,-78.128,-29.298,-9.766,0.0
1.76,34.181,4.883,-29.298,-19.532,34.181,-9.766,-43.947,9.766,-78.128,-34.181,-9.766,-4.883
1.762,34.181,4.883,-29.298,-19.532,34.181,-9.766,-43.947,9.766,-78.128,-34.181,-9.766,-4.883
1.764,34.181,4.883,-29.298,-19.532,34.181,-9.766,-43.947,0.0,-78.128,-39.064,-9.766,-4.883
1.766,29.298,4.883,-24.415,-14.649,29.298,-9.766,-43.947,0.0,-78.128,-39.064,-9.766,-4.883
1.768,29.298,4.883,-24.415,-14.649,29.298,-9.766,-43.947,0.0,-78.128,-43.947,-9.766,-4.883
1.77,29.298,4.883,-24.415,-14.649,29.298,-9.766,-43.947,0.0,-73.245,-43.947,-9.766,-4.883
1.772,14.649,4.883,-9.766,-9.766,14.649,0.0,-34.181,0.0,-73.245,-43.947,0.0,-4.883
1.774,14.649,0.0,-14.649,-4.883,14.649,-4.883,-34.181,0.0,-73.245,-43.947,0.0,-4.883
1.776,14.649,0.0,-14.649,-4.883,14.649,-4.883,-34.181,0.0,-73.245,-43.947,0.0,-4.883
1.778,14.649,0.0,-14.649,-4.883,14.649,-4.883,-34.181,0.0,-73.245,-43.947,0.0,0.0
1.78,14.649,9.766,-4.883,-9.766,9.766,4.883,-39.064,9.766,-73.245,-48.83,-9.766,-9.766
1.782,14.649,9.766,-4.883,-9.766,9.766,4.883,-39.064,9.766,-73.245,-48.83,-9.766,-9.766
1.784,14.649,9.766,-4.883,-9.766,9.766,4.883,-39.064,9.766,-73.245,-48.83,-9.766,-9.766
1.786,9.766,9.766,0.0,-9.766,4.883,4.883,-39.064,9.766,-73.245,-48.83,-9.766,-9.766
1.788,9.766,0.0,-9.766,-4.883,9.766,-4.883,-39.064,9.766,-73.245,-48.83,-19.532,-9.766
1.79,9.766,4.883,-4.883,-4.883,9.766,0.0,-39.064,9.766,-78.128,-48.83,-19.532,-9.766
1.792,9.766,4.883,-4.883,-4.883,9.766,0.0,-39.064,9.766,-83.011,-48.83,-19.532,-9.766
1.794,9.766,4.883,-4.883,-4.883,9.766,0.0,-39.064,9.766,-87.894,-48.83,-24.415,-14.649
1.796,9.766,0.0,-9.766,-4.883,9.766,-4.883,-39.064,9.766,-87.894,-53.713,-14.649,-14.649
1.798,9.766,0.0,-9.766,-4.883,9.766,-4.883,-39.064,9.766,-87.894,-53.713,-14.649,-19.532
1.8,9.766,0.0,-9.766,-4.883,9.766,-4.883,-39.064,9.766,-87.894,-53.713,-14.649,-19.532
1.802,9.766,0.0,-9.766,-4.883,9.766,-4.883,-39.064,14.649,-87.894,-53.713,-14.649,-19.532
1.804,4.883,-9.766,-14.649,0.0,9.766,-9.766,-39.064,14.649,-97.66,-53.713,-14.649,-19.532
1.806,4.883,-9.766,-14.649,0.0,9.766,-9.766,-39.064,14.649,-97.66,-53.713,-14.649,-19.532
1.808,4.883,-14.649,-19.532,4.883,9.766,-14.649,-39.064,14.649,-97.66,-53.713,-14.649,-19.532
1.81,4.883,-14.649,-19.532,4.883,9.766,-14.649,-39.064,14.649,-97.66,-53.713,-14.649,-19.532
1.812,0.0,-14.649,-14.649,4.883,4.883,-14.649,-29.298,4.883,-97.66,-53.713,-14.649,-19.532
1.814,-4.883,-19.532,-14.649,9.766,4.883,-19.532,-24.415,9.766,-102.543,-53.713,-14.649,-19.532
1.816,-9.766,-19.532,-9.766,14.649,0.0,-14.649,-24.415,9.766,-102.543,-53.713,-14.649,-19.532
1.818,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-24.415,9.766,-102.543,-53.713,-14.649,-19.532
1.82,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-34.181,9.766,-102.543,-43.947,-14.649,-29.298
1.822,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-29.298,9.766,-97.66,-43.947,-14.649,-29.298
1.824,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-29.298,9.766,-97.66,-43.947,-14.649,-29.298
1.826,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-29.298,9.766,-97.66,-43.947,-14.649,-29.298
1.828,-14.649,-34.181,-19.532,24.415,0.0,-29.298,-29.298,9.766,-87.894,-43.947,-14.649,-19.532
1.83,-14.649,-34.181,-19.532,24.415,0.0,-29.298,-29.298,9.766,-87.894,-43.947,-14.649,-19.532
1.832,-14.649,-34.181,-19.532,24.415,0.0,-29.298,-29.298,9.766,-87.894,-43.947,-14.649,-19.532
1.834,-14.649,-34.181,-19.532,24.415,0.0,-29.298,-24.415,9.766,-83.011,-43.947,-14.649,-19.532
1.836,-14.649,-34.181,-19.532,24.415,0.0,-29.298,-24.415,9.766,-83.011,-43.947,-19.532,-19.532
1.838,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-24.415,9.766,-83.011,-43.947,-19.532,-19.532
1.84,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-24.415,9.766,-83.011,-43.947,-19.532,-19.532
1.842,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-24.415,9.766,-83.011,-43.947,-19.532,-19.532
1.844,-19.532,-29.298,-9.766,24.415,-4.883,-19.532,-29.298,4.883,-73.245,-53.713,-19.532,-29.298
1.846,-19.532,-29.298,-9.766,24.415,-4.883,-19.532,-29.298,4.883,-78.128,-53.713,-19.532,-29.298
1.848,-19.532,-29.298,-9.766,24.415,-4.883,-19.532,-29.298,4.883,-78.128,-53.713,-19.532,-29.298
1.85,-19.532,-29.298,-9.766,24.415,-4.883,-19.532,-29.298,4.883,-78.128,-53.713,-19.532,-29.298
1.852,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-19.532,4.883,-68.362,-43.947,-9.766,-14.649
1.854,-14.649,-39.064,-24.415,24.415,4.883,-34.181,-19.532,4.883,-63.479,-43.947,-9.766,-14.649
1.856,-14.649,-34.181,-19.532,24.415,0.0,-29.298,-19.532,4.883,-63.479,-43.947,-9.766,-14.649
1.858,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-19.532,9.766,-58.596,-48.83,-19.532,-19.532
1.86,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-19.532,9.766,-58.596,-48.83,-19.532,-19.532
1.862,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-19.532,9.766,-58.596,-48.83,-19.532,-19.532
1.864,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-19.532,9.766,-58.596,-48.83,-19.532,-19.532
1.866,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-19.532,9.766,-58.596,-48.83,-19.532,-19.532
1.868,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,0.0,-58.596,-58.596,-29.298,-19.532
1.87,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,0.0,-58.596,-58.596,-29.298,-19.532
1.872,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,0.0,-58.596,-58.596,-29.298,-19.532
1.874,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,0.0,-58.596,-63.479,-29.298,-19.532
1.876,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,0.0,-58.596,-63.479,-29.298,-19.532
1.878,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,0.0,-58.596,-63.479,-29.298,-19.532
1.88,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,0.0,-58.596,-63.479,-29.298,-19.532
1.882,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,0.0,-53.713,-63.479,-29.298,-19.532
1.884,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,0.0,-53.713,-63.479,-29.298,-19.532
1.886,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,0.0,-53.713,-63.479,-29.298,-19.532
1.888,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,0.0,-53.713,-63.479,-29.298,-19.532
1.89,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-34.181,-4.883,-53.713,-63.479,-34.181,-19.532
1.892,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-24.415,4.883,-53.713,-63.479,-34.181,-19.532
1.894,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-24.415,4.883,-53.713,-63.479,-34.181,-19.532
1.896,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-24.415,4.883,-53.713,-63.479,-34.181,-19.532
1.898,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-24.415,4.883,-53.713,-63.479,-34.181,-19.532
1.9,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-14.649,4.883,-53.713,-53.713,-34.181,-19.532
1.902,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,4.883,-53.713,-53.713,-34.181,-19.532
1.904,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,4.883,-53.713,-53.713,-34.181,-19.532
1.906,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,4.883,-53.713,-53.713,-34.181,-19.532
1.908,-24.415,-43.947,-19.532,34.181,-4.883,-34.181,-14.649,14.649,-48.83,-43.947,-24.415,-29.298
1.91,-24.415,-43.947,-19.532,34.181,-4.883,-34.181,-14.649,14.649,-48.83,-48.83,-24.415,-29.298
