TIME IN SEC.,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
8.13,-507.832,-351.576,156.256,429.704,-332.044,-97.66,629.907,-170.905,185.554,-390.64,-424.821,-346.693
8.132,-498.066,-375.991,122.075,434.587,-312.512,-126.958,659.205,-156.256,131.841,-390.64,-424.821,-351.576
8.134,-493.183,-405.289,87.894,449.236,-292.98,-161.139,688.503,-131.841,73.245,-390.64,-424.821,-356.459
8.136,-483.417,-439.47,43.947,459.002,-263.682,-200.203,712.918,-107.426,9.766,-395.523,-424.821,-361.342
8.138,-468.768,-468.768,0.0,468.768,-234.384,-234.384,737.333,-73.245,-58.596,-400.406,-424.821,-361.342
8.14,-454.119,-488.3,-34.181,468.768,-209.969,-263.682,756.865,-43.947,-117.192,-400.406,-424.821,-361.342
8.142,-439.47,-507.832,-68.362,473.651,-185.554,-288.097,771.514,-19.532,-175.788,-395.523,-419.938,-361.342
8.144,-419.938,-517.598,-97.66,468.768,-161.139,-307.629,781.28,9.766,-229.501,-390.64,-415.055,-361.342
8.146,-400.406,-522.481,-122.075,459.002,-141.607,-322.278,786.163,29.298,-263.682,-380.874,-395.523,-356.459
8.148,-380.874,-522.481,-141.607,449.236,-122.075,-332.044,786.163,43.947,-292.98,-366.225,-385.757,-346.693
8.15,-366.225,-512.715,-146.49,439.47,-112.309,-332.044,776.397,48.83,-312.512,-351.576,-366.225,-336.927
8.152,-351.576,-502.949,-151.373,424.821,-102.543,-327.161,761.748,43.947,-322.278,-332.044,-351.576,-322.278
8.154,-336.927,-493.183,-156.256,415.055,-92.777,-327.161,747.099,34.181,-332.044,-317.395,-336.927,-312.512
8.156,-327.161,-478.534,-151.373,400.406,-87.894,-317.395,727.567,19.532,-332.044,-297.863,-317.395,-297.863
8.158,-317.395,-463.885,-146.49,390.64,-87.894,-307.629,698.269,4.883,-336.927,-283.214,-302.746,-283.214
8.16,-307.629,-444.353,-136.724,375.991,-87.894,-292.98,668.971,-24.415,-336.927,-268.565,-288.097,-273.448
8.162,-297.863,-424.821,-126.958,361.342,-87.894,-278.331,639.673,-39.064,-336.927,-253.916,-278.331,-258.799
8.164,-283.214,-395.523,-112.309,336.927,-87.894,-253.916,595.726,-63.479,-336.927,-244.15,-263.682,-249.033
8.166,-268.565,-371.108,-102.543,317.395,-83.011,-239.267,546.896,-78.128,-336.927,-234.384,-249.033,-239.267
8.168,-249.033,-341.81,-92.777,292.98,-78.128,-219.735,498.066,-92.777,-332.044,-224.618,-239.267,-224.618
8.17,-224.618,-312.512,-87.894,268.565,-68.362,-200.203,449.236,-97.66,-322.278,-209.969,-224.618,-214.852
8.172,-195.32,-283.214,-87.894,239.267,-53.713,-185.554,390.64,-97.66,-307.629,-190.437,-200.203,-195.32
8.174,-166.022,-249.033,-83.011,205.086,-43.947,-166.022,336.927,-87.894,-283.214,-175.788,-185.554,-180.671
8.176,-141.607,-219.735,-78.128,180.671,-34.181,-151.373,288.097,-73.245,-258.799,-156.256,-166.022,-161.139
8.178,-112.309,-180.671,-68.362,146.49,-24.415,-126.958,239.267,-58.596,-229.501,-136.724,-151.373,-146.49
8.18,-87.894,-156.256,-68.362,122.075,-9.766,-112.309,195.32,-43.947,-200.203,-117.192,-136.724,-131.841
8.182,-68.362,-131.841,-63.479,97.66,-4.883,-97.66,161.139,-34.181,-175.788,-102.543,-122.075,-122.075
8.184,-53.713,-112.309,-58.596,83.011,0.0,-87.894,126.958,-24.415,-156.256,-87.894,-112.309,-107.426
8.186,-43.947,-97.66,-53.713,68.362,4.883,-78.128,97.66,-14.649,-141.607,-78.128,-102.543,-102.543
8.188,-34.181,-87.894,-53.713,58.596,9.766,-73.245,73.245,-9.766,-126.958,-73.245,-97.66,-92.777
8.19,-34.181,-83.011,-48.83,58.596,4.883,-68.362,48.83,0.0,-122.075,-68.362,-92.777,-87.894
8.192,-29.298,-78.128,-48.83,53.713,9.766,-63.479,29.298,4.883,-112.309,-68.362,-92.777,-87.894
8.194,-29.298,-73.245,-43.947,48.83,4.883,-58.596,14.649,9.766,-107.426,-63.479,-92.777,-83.011
8.196,-24.415,-73.245,-48.83,48.83,9.766,-63.479,0.0,9.766,-102.543,-58.596,-92.777,-83.011
8.198,-24.415,-68.362,-43.947,43.947,9.766,-58.596,-14.649,14.649,-92.777,-53.713,-92.777,-83.011
8.2,-19.532,-68.362,-48.83,43.947,14.649,-58.596,-19.532,19.532,-92.777,-48.83,-87.894,-83.011
8.202,-19.532,-63.479,-43.947,39.064,9.766,-53.713,-24.415,19.532,-87.894,-39.064,-87.894,-83.011
8.204,-14.649,-63.479,-48.83,39.064,14.649,-58.596,-24.415,19.532,-87.894,-34.181,-87.894,-83.011
8.206,-14.649,-58.596,-43.947,34.181,14.649,-53.713,-24.415,24.415,-92.777,-29.298,-87.894,-83.011
8.208,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-24.415,24.415,-92.777,-24.415,-87.894,-83.011
8.21,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,24.415,-97.66,-24.415,-87.894,-83.011
8.212,0.0,-53.713,-53.713,24.415,24.415,-53.713,-19.532,24.415,-102.543,-24.415,-87.894,-83.011
8.214,0.0,-53.713,-53.713,24.415,24.415,-53.713,-14.649,29.298,-107.426,-19.532,-87.894,-83.011
8.216,0.0,-53.713,-53.713,24.415,24.415,-53.713,-9.766,29.298,-112.309,-19.532,-87.894,-83.011
8.218,4.883,-48.83,-53.713,19.532,29.298,-48.83,-9.766,29.298,-112.309,-14.649,-87.894,-87.894
8.22,4.883,-48.83,-53.713,19.532,29.298,-48.83,-14.649,29.298,-112.309,-14.649,-87.894,-87.894
8.222,9.766,-48.83,-58.596,19.532,34.181,-53.713,-14.649,29.298,-117.192,-9.766,-87.894,-87.894
8.224,9.766,-48.83,-58.596,19.532,34.181,-53.713,-19.532,29.298,-112.309,-9.766,-87.894,-87.894
8.226,9.766,-48.83,-58.596,19.532,34.181,-53.713,-24.415,29.298,-112.309,-9.766,-87.894,-87.894
8.228,9.766,-43.947,-53.713,14.649,29.298,-48.83,-29.298,29.298,-107.426,-9.766,-87.894,-87.894
8.23,14.649,-43.947,-58.596,14.649,34.181,-48.83,-34.181,34.181,-97.66,-14.649,-83.011,-83.011
8.232,14.649,-43.947,-58.596,14.649,34.181,-48.83,-39.064,39.064,-87.894,-14.649,-83.011,-83.011
8.234,14.649,-43.947,-58.596,14.649,34.181,-48.83,-43.947,39.064,-78.128,-14.649,-78.128,-78.128
8.236,14.649,-43.947,-58.596,14.649,34.181,-48.83,-48.83,43.947,-68.362,-14.649,-78.128,-78.128
8.238,14.649,-39.064,-53.713,9.766,34.181,-43.947,-53.713,48.83,-58.596,-14.649,-73.245,-73.245
8.24,19.532,-39.064,-58.596,9.766,39.064,-48.83,-58.596,48.83,-53.713,-9.766,-68.362,-73.245
8.242,19.532,-39.064,-58.596,9.766,39.064,-48.83,-58.596,53.713,-48.83,-9.766,-63.479,-68.362
8.244,24.415,-39.064,-63.479,4.883,43.947,-48.83,-53.713,53.713,-43.947,0.0,-58.596,-63.479
8.246,24.415,-39.064,-63.479,4.883,43.947,-48.83,-53.713,53.713,-34.181,4.883,-58.596,-63.479
8.248,29.298,-34.181,-63.479,0.0,43.947,-48.83,-48.83,53.713,-29.298,4.883,-53.713,-58.596
8.25,29.298,-34.181,-63.479,0.0,43.947,-48.83,-43.947,53.713,-24.415,9.766,-53.713,-58.596
8.252,34.181,-34.181,-68.362,0.0,48.83,-48.83,-34.181,58.596,-19.532,9.766,-48.83,-58.596
8.254,39.064,-34.181,-73.245,0.0,53.713,-53.713,-29.298,58.596,-14.649,14.649,-48.83,-53.713
8.256,39.064,-34.181,-73.245,0.0,53.713,-53.713,-19.532,58.596,-9.766,14.649,-43.947,-53.713
8.258,43.947,-34.181,-78.128,-4.883,58.596,-53.713,-14.649,58.596,-9.766,19.532,-43.947,-53.713
8.26,43.947,-34.181,-78.128,-4.883,58.596,-53.713,0.0,63.479,-9.766,24.415,-43.947,-53.713
8.262,48.83,-34.181,-83.011,-4.883,63.479,-58.596,0.0,63.479,-9.766,29.298,-43.947,-53.713
8.264,48.83,-34.181,-83.011,-4.883,63.479,-58.596,9.766,63.479,-14.649,29.298,-39.064,-53.713
8.266,53.713,-34.181,-87.894,-9.766,68.362,-58.596,9.766,63.479,-19.532,29.298,-39.064,-58.596
8.268,53.713,-29.298,-83.011,-9.766,68.362,-53.713,14.649,68.362,-29.298,24.415,-39.064,-58.596
8.27,58.596,-29.298,-87.894,-14.649,73.245,-58.596,9.766,68.362,-39.064,24.415,-34.181,-63.479
8.272,58.596,-24.415,-83.011,-14.649,68.362,-53.713,9.766,68.362,-58.596,19.532,-34.181,-68.362
8.274,63.479,-24.415,-87.894,-19.532,73.245,-53.713,4.883,68.362,-73.245,9.766,-34.181,-68.362
8.276,68.362,-24.415,-92.777,-19.532,78.128,-58.596,0.0,68.362,-92.777,4.883,-34.181,-68.362
8.278,68.362,-19.532,-87.894,-24.415,78.128,-53.713,-9.766,68.362,-117.192,0.0,-29.298,-63.479
8.28,73.245,-19.532,-92.777,-24.415,83.011,-53.713,-19.532,68.362,-141.607,-9.766,-29.298,-63.479
8.282,78.128,-14.649,-92.777,-29.298,83.011,-53.713,-24.415,68.362,-161.139,-9.766,-29.298,-58.596
8.284,83.011,-9.766,-92.777,-34.181,87.894,-48.83,-34.181,68.362,-180.671,-14.649,-29.298,-53.713
8.286,87.894,-9.766,-97.66,-39.064,92.777,-53.713,-39.064,68.362,-190.437,-19.532,-29.298,-48.83
8.288,92.777,0.0,-92.777,-43.947,92.777,-43.947,-43.947,73.245,-195.32,-19.532,-29.298,-43.947
8.29,97.66,4.883,-92.777,-48.83,97.66,-43.947,-48.83,73.245,-195.32,-24.415,-29.298,-43.947
8.292,102.543,9.766,-92.777,-53.713,97.66,-39.064,-53.713,78.128,-190.437,-29.298,-29.298,-43.947
8.294,102.543,9.766,-92.777,-53.713,97.66,-39.064,-53.713,78.128,-180.671,-29.298,-29.298,-43.947
8.296,107.426,14.649,-92.777,-58.596,102.543,-39.064,-58.596,83.011,-170.905,-29.298,-24.415,-43.947
8.298,112.309,19.532,-92.777,-63.479,102.543,-34.181,-63.479,83.011,-161.139,-29.298,-24.415,-43.947
8.3,117.192,24.415,-92.777,-68.362,107.426,-34.181,-68.362,83.011,-151.373,-24.415,-19.532,-43.947
8.302,126.958,29.298,-97.66,-78.128,112.309,-34.181,-73.245,83.011,-146.49,-19.532,-14.649,-43.947
8.304,131.841,34.181,-97.66,-83.011,117.192,-29.298,-83.011,78.128,-141.607,-14.649,-9.766,-39.064
8.306,136.724,39.064,-97.66,-87.894,117.192,-29.298,-87.894,73.245,-136.724,-9.766,0.0,-34.181
8.308,141.607,48.83,-92.777,-92.777,117.192,-19.532,-97.66,73.245,-131.841,-9.766,4.883,-24.415
8.31,146.49,53.713,-92.777,-97.66,122.075,-19.532,-107.426,68.362,-122.075,4.883,9.766,-19.532
8.312,156.256,58.596,-97.66,-107.426,126.958,-19.532,-117.192,68.362,-117.192,9.766,14.649,-9.766
8.314,161.139,68.362,-92.777,-112.309,126.958,-9.766,-126.958,68.362,-107.426,14.649,19.532,4.883
8.316,166.022,73.245,-92.777,-117.192,131.841,-9.766,-136.724,63.479,-97.66,24.415,19.532,9.766
8.318,175.788,78.128,-97.66,-126.958,136.724,-9.766,-146.49,63.479,-87.894,29.298,24.415,14.649
8.32,180.671,87.894,-92.777,-131.841,136.724,0.0,-161.139,58.596,-73.245,39.064,29.298,24.415
8.322,190.437,97.66,-92.777,-141.607,141.607,4.883,-170.905,58.596,-63.479,43.947,39.064,29.298
8.324,195.32,107.426,-87.894,-151.373,141.607,9.766,-185.554,53.713,-58.596,53.713,43.947,34.181
8.326,209.969,117.192,-92.777,-161.139,151.373,14.649,-195.32,48.83,-48.83,58.596,53.713,43.947
8.328,214.852,126.958,-87.894,-170.905,151.373,19.532,-209.969,48.83,-39.064,68.362,58.596,53.713
8.33,224.618,136.724,-87.894,-180.671,156.256,24.415,-224.618,48.83,-29.298,73.245,68.362,58.596
8.332,229.501,146.49,-83.011,-185.554,156.256,34.181,-234.384,43.947,-14.649,83.011,73.245,68.362
8.334,234.384,161.139,-73.245,-195.32,156.256,43.947,-239.267,43.947,4.883,87.894,78.128,73.245
8.336,234.384,170.905,-63.479,-200.203,151.373,53.713,-249.033,43.947,14.649,97.66,83.011,78.128
8.338,239.267,185.554,-53.713,-209.969,146.49,68.362,-258.799,39.064,29.298,107.426,87.894,83.011
8.34,244.15,195.32,-48.83,-219.735,146.49,73.245,-268.565,39.064,48.83,117.192,92.777,87.894
8.342,249.033,214.852,-34.181,-229.501,141.607,92.777,-273.448,34.181,63.479,126.958,97.66,92.777
8.344,253.916,224.618,-29.298,-239.267,141.607,97.66,-273.448,34.181,78.128,136.724,107.426,97.66
8.346,258.799,234.384,-24.415,-244.15,141.607,107.426,-278.331,34.181,92.777,146.49,112.309,102.543
8.348,263.682,244.15,-19.532,-253.916,141.607,112.309,-273.448,34.181,107.426,156.256,122.075,107.426
8.35,263.682,253.916,-9.766,-258.799,136.724,122.075,-273.448,39.064,122.075,166.022,131.841,112.309
8.352,263.682,258.799,-4.883,-258.799,136.724,126.958,-268.565,39.064,136.724,170.905,136.724,117.192
8.354,263.682,268.565,4.883,-263.682,131.841,136.724,-268.565,43.947,151.373,180.671,141.607,122.075
8.356,258.799,273.448,14.649,-263.682,122.075,146.49,-263.682,48.83,166.022,190.437,146.49,126.958
8.358,258.799,278.331,19.532,-268.565,122.075,151.373,-258.799,53.713,185.554,205.086,151.373,131.841
8.36,253.916,283.214,29.298,-268.565,112.309,156.256,-258.799,58.596,205.086,209.969,156.256,131.841
8.362,253.916,283.214,29.298,-268.565,112.309,156.256,-253.916,58.596,224.618,219.735,161.139,131.841
8.364,249.033,288.097,39.064,-268.565,107.426,166.022,-249.033,63.479,239.267,224.618,161.139,131.841
8.366,244.15,292.98,48.83,-268.565,97.66,170.905,-244.15,68.362,253.916,229.501,166.022,131.841
8.368,239.267,292.98,53.713,-263.682,92.777,175.788,-239.267,73.245,268.565,234.384,166.022,131.841
8.37,234.384,292.98,58.596,-263.682,87.894,175.788,-234.384,78.128,283.214,239.267,166.022,131.841
8.372,229.501,292.98,63.479,-258.799,83.011,180.671,-224.618,83.011,297.863,244.15,166.022,126.958
8.374,219.735,288.097,68.362,-253.916,78.128,180.671,-219.735,87.894,312.512,244.15,161.139,126.958
8.376,209.969,283.214,73.245,-244.15,68.362,180.671,-209.969,92.777,322.278,244.15,161.139,126.958
8.378,195.32,278.331,83.011,-234.384,58.596,180.671,-195.32,97.66,332.044,249.033,161.139,126.958
8.38,190.437,273.448,83.011,-229.501,53.713,180.671,-185.554,102.543,336.927,249.033,156.256,122.075
8.382,180.671,263.682,83.011,-219.735,48.83,175.788,-175.788,107.426,341.81,244.15,151.373,117.192
8.384,170.905,258.799,87.894,-214.852,43.947,175.788,-166.022,107.426,346.693,244.15,151.373,112.309
8.386,161.139,253.916,92.777,-205.086,34.181,175.788,-156.256,112.309,346.693,239.267,146.49,107.426
8.388,156.256,244.15,87.894,-200.203,34.181,166.022,-146.49,112.309,346.693,234.384,141.607,102.543
8.39,146.49,234.384,87.894,-190.437,29.298,161.139,-131.841,117.192,346.693,229.501,136.724,97.66
8.392,136.724,224.618,87.894,-180.671,24.415,156.256,-122.075,117.192,341.81,224.618,131.841,92.777
8.394,126.958,214.852,87.894,-170.905,19.532,151.373,-107.426,117.192,336.927,214.852,122.075,87.894
8.396,117.192,205.086,87.894,-161.139,14.649,146.49,-97.66,117.192,332.044,209.969,117.192,83.011
8.398,112.309,185.554,73.245,-146.49,19.532,131.841,-87.894,117.192,322.278,195.32,112.309,78.128
8.4,102.543,175.788,73.245,-136.724,14.649,126.958,-73.245,117.192,307.629,190.437,107.426,68.362
8.402,92.777,166.022,73.245,-126.958,9.766,122.075,-63.479,112.309,297.863,180.671,97.66,63.479
8.404,83.011,156.256,73.245,-117.192,4.883,117.192,-53.713,112.309,278.331,170.905,92.777,53.713
8.406,78.128,146.49,68.362,-112.309,4.883,107.426,-43.947,107.426,258.799,161.139,87.894,48.83
8.408,68.362,136.724,68.362,-102.543,0.0,102.543,-34.181,107.426,239.267,151.373,83.011,43.947
8.41,58.596,131.841,73.245,-92.777,-4.883,102.543,-24.415,102.543,219.735,136.724,78.128,43.947
8.412,53.713,117.192,63.479,-83.011,-4.883,92.777,-19.532,97.66,195.32,126.958,73.245,39.064
8.414,43.947,107.426,63.479,-73.245,-9.766,87.894,-9.766,92.777,175.788,117.192,63.479,39.064
8.416,34.181,97.66,63.479,-63.479,-14.649,83.011,0.0,92.777,161.139,107.426,58.596,39.064
8.418,29.298,87.894,58.596,-58.596,-14.649,73.245,4.883,87.894,146.49,102.543,53.713,39.064
8.42,24.415,78.128,53.713,-48.83,-14.649,68.362,9.766,83.011,131.841,92.777,48.83,34.181
8.422,19.532,68.362,48.83,-43.947,-14.649,58.596,14.649,73.245,117.192,83.011,43.947,34.181
8.424,14.649,58.596,43.947,-34.181,-14.649,53.713,19.532,68.362,107.426,78.128,39.064,34.181
8.426,9.766,53.713,43.947,-29.298,-14.649,48.83,24.415,63.479,97.66,68.362,34.181,34.181
8.428,9.766,43.947,34.181,-24.415,-9.766,39.064,29.298,58.596,83.011,58.596,29.298,34.181
8.43,4.883,39.064,34.181,-19.532,-14.649,39.064,34.181,53.713,68.362,48.83,24.415,34.181
8.432,4.883,29.298,24.415,-14.649,-9.766,29.298,34.181,48.83,53.713,43.947,19.532,34.181
8.434,0.0,19.532,19.532,-9.766,-9.766,19.532,39.064,48.83,39.064,34.181,14.649,34.181
8.436,-9.766,14.649,24.415,0.0,-14.649,19.532,39.064,43.947,24.415,24.415,9.766,34.181
8.438,-14.649,9.766,24.415,0.0,-19.532,14.649,39.064,39.064,9.766,19.532,4.883,29.298
8.44,-14.649,4.883,19.532,4.883,-14.649,9.766,39.064,34.181,0.0,9.766,0.0,29.298
8.442,-19.532,0.0,19.532,9.766,-19.532,9.766,39.064,29.298,-19.532,4.883,-9.766,24.415
8.444,-19.532,-9.766,9.766,14.649,-14.649,0.0,39.064,24.415,-29.298,0.0,-14.649,19.532
8.446,-19.532,-9.766,9.766,14.649,-14.649,0.0,39.064,19.532,-34.181,-9.766,-14.649,19.532
8.448,-24.415,-14.649,9.766,19.532,-19.532,-4.883,39.064,19.532,-39.064,-9.766,-19.532,14.649
8.45,-24.415,-19.532,4.883,19.532,-14.649,-9.766,39.064,19.532,-43.947,-9.766,-24.415,9.766
8.452,-24.415,-24.415,0.0,24.415,-14.649,-14.649,43.947,19.532,-48.83,-14.649,-24.415,9.766
8.454,-29.298,-24.415,4.883,24.415,-19.532,-9.766,43.947,19.532,-48.83,-19.532,-29.298,4.883
8.456,-29.298,-29.298,0.0,29.298,-14.649,-14.649,43.947,19.532,-48.83,-24.415,-29.298,0.0
8.458,-34.181,-34.181,0.0,34.181,-19.532,-19.532,43.947,19.532,-48.83,-24.415,-29.298,0.0
8.46,-34.181,-39.064,-4.883,34.181,-14.649,-24.415,43.947,19.532,-48.83,-29.298,-29.298,-9.766
8.462,-34.181,-39.064,-4.883,34.181,-14.649,-24.415,48.83,19.532,-53.713,-34.181,-29.298,-14.649
8.464,-34.181,-43.947,-9.766,39.064,-14.649,-29.298,48.83,19.532,-53.713,-39.064,-29.298,-14.649
8.466,-34.181,-43.947,-9.766,39.064,-14.649,-29.298,48.83,19.532,-53.713,-39.064,-29.298,-19.532
8.468,-29.298,-48.83,-19.532,39.064,-4.883,-34.181,53.713,24.415,-58.596,-43.947,-29.298,-19.532
8.47,-29.298,-48.83,-19.532,39.064,-4.883,-34.181,53.713,24.415,-58.596,-43.947,-29.298,-19.532
8.472,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,58.596,29.298,-58.596,-48.83,-29.298,-19.532
8.474,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,58.596,29.298,-58.596,-48.83,-29.298,-19.532
8.476,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,63.479,29.298,-58.596,-53.713,-29.298,-19.532
8.478,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,63.479,29.298,-58.596,-53.713,-29.298,-24.415
8.48,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,68.362,29.298,-63.479,-53.713,-29.298,-24.415
8.482,-34.181,-58.596,-24.415,43.947,-4.883,-43.947,68.362,29.298,-63.479,-53.713,-29.298,-24.415
8.484,-34.181,-58.596,-24.415,43.947,-4.883,-43.947,68.362,29.298,-63.479,-53.713,-29.298,-24.415
8.486,-29.298,-58.596,-29.298,43.947,0.0,-43.947,73.245,29.298,-63.479,-53.713,-29.298,-24.415
8.488,-29.298,-58.596,-29.298,43.947,0.0,-43.947,73.245,29.298,-63.479,-53.713,-29.298,-24.415
8.49,-29.298,-58.596,-29.298,43.947,0.0,-43.947,73.245,29.298,-63.479,-53.713,-29.298,-29.298
8.492,-29.298,-63.479,-34.181,43.947,0.0,-48.83,73.245,29.298,-58.596,-53.713,-29.298,-29.298
8.494,-29.298,-63.479,-34.181,43.947,0.0,-48.83,73.245,34.181,-58.596,-53.713,-29.298,-29.298
8.496,-29.298,-63.479,-34.181,43.947,0.0,-48.83,68.362,34.181,-58.596,-48.83,-29.298,-34.181
8.498,-34.181,-63.479,-29.298,48.83,-4.883,-48.83,68.362,29.298,-58.596,-48.83,-29.298,-39.064
8.5,-34.181,-63.479,-29.298,48.83,-4.883,-48.83,63.479,29.298,-58.596,-48.83,-29.298,-39.064
8.502,-34.181,-63.479,-29.298,48.83,-4.883,-48.83,58.596,29.298,-58.596,-48.83,-29.298,-43.947
8.504,-34.181,-63.479,-29.298,48.83,-4.883,-48.83,53.713,29.298,-63.479,-48.83,-29.298,-43.947
8.506,-34.181,-58.596,-24.415,43.947,-4.883,-43.947,48.83,29.298,-63.479,-48.83,-29.298,-43.947
8.508,-34.181,-58.596,-24.415,43.947,-4.883,-43.947,43.947,34.181,-63.479,-48.83,-29.298,-43.947
8.51,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,43.947,34.181,-68.362,-48.83,-29.298,-43.947
8.512,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,39.064,34.181,-68.362,-48.83,-29.298,-43.947
8.514,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,39.064,34.181,-68.362,-43.947,-29.298,-43.947
8.516,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,39.064,39.064,-68.362,-43.947,-29.298,-39.064
8.518,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,39.064,39.064,-68.362,-39.064,-29.298,-39.064
8.52,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,39.064,34.181,-68.362,-39.064,-29.298,-39.064
8.522,-29.298,-58.596,-29.298,43.947,0.0,-43.947,39.064,34.181,-68.362,-34.181,-24.415,-34.181
8.524,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,43.947,34.181,-68.362,-34.181,-24.415,-34.181
8.526,-24.415,-53.713,-29.298,39.064,0.0,-43.947,43.947,29.298,-68.362,-34.181,-19.532,-29.298
8.528,-24.415,-53.713,-29.298,39.064,0.0,-43.947,43.947,29.298,-68.362,-29.298,-19.532,-29.298
8.53,-24.415,-53.713,-29.298,39.064,0.0,-43.947,48.83,24.415,-63.479,-29.298,-19.532,-24.415
8.532,-19.532,-53.713,-34.181,34.181,4.883,-43.947,48.83,24.415,-63.479,-29.298,-19.532,-19.532
8.534,-19.532,-53.713,-34.181,34.181,4.883,-43.947,48.83,19.532,-63.479,-29.298,-19.532,-19.532
8.536,-19.532,-48.83,-29.298,34.181,4.883,-39.064,43.947,19.532,-58.596,-24.415,-19.532,-19.532
8.538,-19.532,-48.83,-29.298,34.181,4.883,-39.064,43.947,14.649,-58.596,-24.415,-19.532,-14.649
8.54,-14.649,-43.947,-29.298,29.298,4.883,-39.064,39.064,14.649,-63.479,-19.532,-19.532,-14.649
8.542,-14.649,-43.947,-29.298,29.298,4.883,-39.064,34.181,9.766,-63.479,-14.649,-19.532,-9.766
8.544,-14.649,-43.947,-29.298,29.298,4.883,-39.064,29.298,4.883,-63.479,-14.649,-19.532,-9.766
8.546,-14.649,-39.064,-24.415,24.415,4.883,-34.181,19.532,4.883,-63.479,-9.766,-14.649,0.0
8.548,-14.649,-39.064,-24.415,24.415,4.883,-34.181,14.649,4.883,-63.479,-9.766,-14.649,4.883
8.55,-14.649,-39.064,-24.415,24.415,4.883,-34.181,9.766,4.883,-63.479,-9.766,-14.649,9.766
8.552,-14.649,-39.064,-24.415,24.415,4.883,-34.181,9.766,4.883,-63.479,-9.766,-9.766,9.766
8.554,-14.649,-34.181,-19.532,24.415,0.0,-29.298,4.883,4.883,-63.479,-9.766,-9.766,9.766
8.556,-14.649,-34.181,-19.532,24.415,0.0,-29.298,4.883,0.0,-63.479,-9.766,-9.766,9.766
8.558,-14.649,-34.181,-19.532,24.415,0.0,-29.298,4.883,0.0,-63.479,-9.766,-9.766,9.766
8.56,-14.649,-34.181,-19.532,24.415,0.0,-29.298,4.883,0.0,-58.596,-9.766,-9.766,4.883
8.562,-14.649,-34.181,-19.532,24.415,0.0,-29.298,4.883,-9.766,-58.596,-9.766,-9.766,4.883
8.564,-14.649,-34.181,-19.532,24.415,0.0,-29.298,9.766,-9.766,-58.596,-9.766,-9.766,0.0
8.566,-14.649,-29.298,-14.649,19.532,0.0,-24.415,9.766,-9.766,-58.596,-9.766,-9.766,0.0
8.568,-14.649,-29.298,-14.649,19.532,0.0,-24.415,14.649,-9.766,-58.596,-9.766,0.0,0.0
8.57,-14.649,-29.298,-14.649,19.532,0.0,-24.415,14.649,-9.766,-58.596,-9.766,0.0,0.0
8.572,-14.649,-29.298,-14.649,19.532,0.0,-24.415,14.649,-9.766,-58.596,-9.766,0.0,0.0
8.574,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,19.532,-9.766,-58.596,-9.766,0.0,4.883
8.576,-19.532,-24.415,-4.883,19.532,-9.766,-14.649,19.532,-9.766,-58.596,-9.766,4.883,4.883
8.578,-19.532,-24.415,-4.883,19.532,-9.766,-14.649,14.649,-9.766,-58.596,-9.766,4.883,4.883
8.58,-19.532,-24.415,-4.883,19.532,-9.766,-14.649,14.649,-9.766,-58.596,-9.766,4.883,4.883
8.582,-24.415,-24.415,0.0,24.415,-14.649,-14.649,14.649,-14.649,-58.596,-9.766,4.883,4.883
8.584,-24.415,-24.415,0.0,24.415,-14.649,-14.649,9.766,-14.649,-58.596,-9.766,4.883,4.883
8.586,-24.415,-19.532,4.883,19.532,-14.649,-9.766,4.883,-14.649,-58.596,-9.766,4.883,4.883
8.588,-24.415,-24.415,0.0,24.415,-14.649,-14.649,0.0,-14.649,-58.596,-14.649,4.883,4.883
8.59,-24.415,-24.415,0.0,24.415,-14.649,-14.649,0.0,-14.649,-58.596,-14.649,4.883,4.883
8.592,-24.415,-24.415,0.0,24.415,-14.649,-14.649,0.0,-14.649,-58.596,-19.532,4.883,9.766
8.594,-24.415,-24.415,0.0,24.415,-14.649,-14.649,0.0,-14.649,-58.596,-19.532,4.883,9.766
8.596,-24.415,-29.298,-4.883,24.415,-9.766,-19.532,0.0,-14.649,-58.596,-19.532,4.883,9.766
8.598,-24.415,-29.298,-4.883,24.415,-9.766,-19.532,0.0,-14.649,-58.596,-14.649,9.766,9.766
8.6,-24.415,-29.298,-4.883,24.415,-9.766,-19.532,0.0,-14.649,-58.596,-14.649,9.766,9.766
8.602,-24.415,-29.298,-4.883,24.415,-9.766,-19.532,-9.766,-9.766,-53.713,-9.766,14.649,9.766
